all-median,all-p1,all-p2,time,date,hosp_pred
771.5,305.825,907.675,2022-05-04,2022-05-04,795.0
749.5,273.475,858.2499999999999,2022-05-05,2022-05-05,759.0
718.5,289.6,852.5249999999996,2022-05-06,2022-05-06,661.0
709.0,263.375,820.625,2022-05-07,2022-05-07,496.0
676.0,284.90000000000003,793.3499999999999,2022-05-08,2022-05-08,467.0
659.0,276.1,758.15,2022-05-09,2022-05-09,748.0
636.5,263.45,737.3,2022-05-10,2022-05-10,781.0
605.5,256.5,695.0,2022-05-11,2022-05-11,662.0
590.0,256.225,674.525,2022-05-12,2022-05-12,612.0
564.5,249.85,682.05,2022-05-13,2022-05-13,525.0
545.5,234.225,617.05,2022-05-14,2022-05-14,377.0
516.5,215.7,600.05,2022-05-15,2022-05-15,385.0
492.5,211.875,563.5749999999999,2022-05-16,2022-05-16,552.0
470.0,216.575,532.625,2022-05-17,2022-05-17,542.0
446.5,214.625,520.7749999999999,2022-05-18,2022-05-18,480.0
424.0,177.425,488.97499999999985,2022-05-19,2022-05-19,461.0
403.5,195.525,473.575,2022-05-20,2022-05-20,422.0
385.0,182.125,451.6749999999999,2022-05-21,2022-05-21,316.0
368.0,187.275,429.0,2022-05-22,2022-05-22,277.0
