adu-median,adu-p1,adu-p2,time,index,date,hosp_pred
249.5,198.75,695.8499999999997,2022-02-26,727.0,2022-02-26,174.0
237.0,189.95,646.3999999999988,2022-02-27,728.0,2022-02-27,182.0
227.5,174.475,586.4499999999996,2022-02-28,729.0,2022-02-28,242.0
210.0,159.9,544.8499999999997,2022-03-01,730.0,2022-03-01,243.0
200.0,160.0,496.7249999999996,2022-03-02,731.0,2022-03-02,193.0
193.0,152.95,441.5999999999998,2022-03-03,732.0,2022-03-03,216.0
184.5,147.475,387.2499999999999,2022-03-04,733.0,2022-03-04,196.0
179.0,137.9,370.1499999999999,2022-03-05,734.0,2022-03-05,150.0
175.0,139.95,335.82499999999993,2022-03-06,735.0,2022-03-06,164.0
165.0,131.0,304.7249999999999,2022-03-07,736.0,2022-03-07,257.0
160.5,131.425,285.1,2022-03-08,737.0,2022-03-08,201.0
153.5,129.95,257.575,2022-03-09,738.0,2022-03-09,214.0
155.0,121.95,240.1,2022-03-10,739.0,2022-03-10,217.0
154.0,126.375,225.05,2022-03-11,740.0,2022-03-11,218.0
154.5,122.0,226.92499999999984,2022-03-12,741.0,2022-03-12,158.0
161.5,130.0,216.19999999999996,2022-03-13,742.0,2022-03-13,157.0
166.5,137.475,209.0,2022-03-14,743.0,2022-03-14,250.0
175.0,145.9,218.2999999999999,2022-03-15,744.0,2022-03-15,282.0
183.5,151.47500000000002,223.575,2022-03-16,745.0,2022-03-16,251.0
196.5,169.0,245.92499999999984,2022-03-17,746.0,2022-03-17,226.0
209.0,171.7,243.05,2022-03-18,747.0,2022-03-18,233.0
224.0,193.475,262.525,2022-03-19,748.0,2022-03-19,169.0
243.0,199.375,281.04999999999995,2022-03-20,749.0,2022-03-20,163.0
264.5,202.8,304.19999999999993,2022-03-21,750.0,2022-03-21,305.0
278.0,210.375,343.57499999999993,2022-03-22,751.0,2022-03-22,288.0
312.5,212.6,360.57499999999993,2022-03-23,752.0,2022-03-23,283.0
341.0,230.475,389.05,2022-03-24,753.0,2022-03-24,288.0
354.0,213.85,414.8749999999999,2022-03-25,754.0,2022-03-25,227.0
367.0,214.375,410.625,2022-03-26,755.0,2022-03-26,185.0
372.0,207.85,437.15,2022-03-27,756.0,2022-03-27,224.0
380.5,194.95,418.05,2022-03-28,757.0,2022-03-28,375.0
378.5,198.225,437.05,2022-03-29,758.0,2022-03-29,331.0
378.5,190.9,432.57499999999993,2022-03-30,759.0,2022-03-30,366.0
380.0,167.95,426.625,2022-03-31,760.0,2022-03-31,338.0
379.0,162.475,421.1,2022-04-01,761.0,2022-04-01,302.0
368.0,168.47500000000002,419.525,2022-04-02,762.0,2022-04-02,201.0
369.0,147.475,413.525,2022-04-03,763.0,2022-04-03,217.0
362.0,136.47500000000002,406.575,2022-04-04,764.0,2022-04-04,360.0
353.5,138.95,403.1,2022-04-05,765.0,2022-04-05,362.0
350.5,132.325,394.575,2022-04-06,766.0,2022-04-06,368.0
342.0,109.475,404.1,2022-04-07,767.0,2022-04-07,356.0
333.5,115.0,379.525,2022-04-08,768.0,2022-04-08,335.0
330.0,109.375,372.625,2022-04-09,769.0,2022-04-09,248.0
322.5,104.475,372.0,2022-04-10,770.0,2022-04-10,235.0
311.5,93.425,360.15,2022-04-11,771.0,2022-04-11,389.0
306.5,85.42500000000001,357.575,2022-04-12,772.0,2022-04-12,360.0
300.0,93.475,344.8749999999999,2022-04-13,773.0,2022-04-13,324.0
288.0,79.9,330.1,2022-04-14,774.0,2022-04-14,317.0
284.0,71.475,328.525,2022-04-15,775.0,2022-04-15,264.0
281.5,76.94999999999999,325.62499999999994,2022-04-16,776.0,2022-04-16,228.0
274.0,73.85,327.525,2022-04-17,777.0,2022-04-17,202.0
270.0,68.475,321.575,2022-04-18,778.0,2022-04-18,242.0
267.5,65.0,318.62499999999994,2022-04-19,779.0,2022-04-19,339.0
263.5,67.325,313.1,2022-04-20,780.0,2022-04-20,326.0
263.5,62.9,311.525,2022-04-21,781.0,2022-04-21,306.0
256.5,60.0,305.0,2022-04-22,782.0,2022-04-22,290.0
248.0,62.0,315.3499999999999,2022-04-23,783.0,2022-04-23,223.0
249.5,52.95,287.19999999999993,2022-04-24,784.0,2022-04-24,167.0
241.0,51.375,282.62499999999994,2022-04-25,785.0,2022-04-25,292.0
235.0,50.325,276.525,2022-04-26,786.0,2022-04-26,255.0
227.0,47.425,274.0,2022-04-27,787.0,2022-04-27,220.0
219.0,46.95,270.05,2022-04-28,788.0,2022-04-28,229.0
219.5,57.0,263.67499999999995,2022-04-29,789.0,2022-04-29,187.0
212.0,43.8,250.525,2022-04-30,790.0,2022-04-30,161.0
201.5,40.95,252.525,2022-05-01,791.0,2022-05-01,131.0
199.0,41.0,238.05,2022-05-02,792.0,2022-05-02,240.0
187.0,36.85,234.67499999999995,2022-05-03,793.0,2022-05-03,212.0
187.0,40.0,224.575,2022-05-04,794.0,2022-05-04,181.0
184.0,37.275,233.575,2022-05-05,795.0,2022-05-05,193.0
177.0,38.475,211.525,2022-05-06,796.0,2022-05-06,158.0
171.0,37.0,207.0,2022-05-07,797.0,2022-05-07,138.0
166.0,38.425,198.575,2022-05-08,798.0,2022-05-08,116.0
160.5,29.9,193.0,2022-05-09,799.0,2022-05-09,189.0
155.0,35.474999999999994,192.0,2022-05-10,800.0,2022-05-10,196.0
149.0,32.8,189.05,2022-05-11,801.0,2022-05-11,167.0
147.0,29.475,175.52499999999998,2022-05-12,802.0,2022-05-12,177.0
139.0,31.475,173.04999999999998,2022-05-13,803.0,2022-05-13,138.0
130.0,24.9,166.52499999999998,2022-05-14,804.0,2022-05-14,113.0
126.5,27.8,153.04999999999998,2022-05-15,805.0,2022-05-15,104.0
120.5,24.325000000000003,152.575,2022-05-16,806.0,2022-05-16,124.0
111.0,26.85,139.04999999999998,2022-05-17,807.0,2022-05-17,127.0
107.5,23.475,139.14999999999995,2022-05-18,808.0,2022-05-18,133.0
103.0,24.375,128.575,2022-05-19,809.0,2022-05-19,136.0
98.5,18.950000000000003,125.525,2022-05-20,810.0,2022-05-20,102.0
90.5,22.425,113.57499999999996,2022-05-21,811.0,2022-05-21,76.0
88.0,19.85,111.09999999999997,2022-05-22,812.0,2022-05-22,68.0
