all-median,all-p1,all-p2,time,date,hosp_pred
843.5,738.55,917.7999999999996,2022-04-30,2022-04-30,680.0
812.5,700.95,886.05,2022-05-01,2022-05-01,528.0
778.5,673.0,847.0999999999999,2022-05-02,2022-05-02,932.0
764.5,634.9,843.1999999999999,2022-05-03,2022-05-03,855.0
737.0,624.75,834.5749999999999,2022-05-04,2022-05-04,795.0
714.0,606.175,787.5749999999999,2022-05-05,2022-05-05,759.0
697.0,552.275,778.0999999999999,2022-05-06,2022-05-06,661.0
676.0,544.45,772.2499999999999,2022-05-07,2022-05-07,496.0
659.5,526.45,756.0999999999999,2022-05-08,2022-05-08,467.0
648.5,529.95,744.625,2022-05-09,2022-05-09,748.0
638.0,508.475,725.0999999999999,2022-05-10,2022-05-10,781.0
624.5,477.4,716.3999999999999,2022-05-11,2022-05-11,662.0
607.5,486.45,723.3499999999999,2022-05-12,2022-05-12,612.0
594.5,462.325,698.7249999999999,2022-05-13,2022-05-13,525.0
564.0,437.85,672.1999999999999,2022-05-14,2022-05-14,377.0
537.5,402.85,626.3,2022-05-15,2022-05-15,385.0
521.0,392.975,608.625,2022-05-16,2022-05-16,552.0
489.0,354.425,594.1999999999999,2022-05-17,2022-05-17,542.0
459.0,347.9,559.7749999999999,2022-05-18,2022-05-18,480.0
439.0,332.125,549.0999999999999,2022-05-19,2022-05-19,461.0
408.0,301.825,538.5749999999999,2022-05-20,2022-05-20,422.0
390.5,303.125,498.19999999999993,2022-05-21,2022-05-21,316.0
373.5,261.425,463.0499999999999,2022-05-22,2022-05-22,277.0
