adu-median,adu-p1,adu-p2,time,index,date,hosp_pred
202.5,155.425,296.7749999999999,2022-02-26,727.0,2022-02-26,174.0
201.5,146.275,287.04999999999995,2022-02-27,728.0,2022-02-27,182.0
191.0,145.425,261.92499999999984,2022-02-28,729.0,2022-02-28,242.0
183.0,135.425,248.64999999999975,2022-03-01,730.0,2022-03-01,243.0
170.0,135.425,237.19999999999996,2022-03-02,731.0,2022-03-02,193.0
169.5,124.375,243.525,2022-03-03,732.0,2022-03-03,216.0
165.0,128.425,243.7249999999999,2022-03-04,733.0,2022-03-04,196.0
163.5,121.375,228.2999999999999,2022-03-05,734.0,2022-03-05,150.0
159.5,117.475,239.67499999999995,2022-03-06,735.0,2022-03-06,164.0
159.0,113.85,214.24999999999991,2022-03-07,736.0,2022-03-07,257.0
156.0,116.375,221.525,2022-03-08,737.0,2022-03-08,201.0
154.0,115.475,218.82499999999987,2022-03-09,738.0,2022-03-09,214.0
155.5,107.9,222.82499999999987,2022-03-10,739.0,2022-03-10,217.0
152.0,112.0,239.05,2022-03-11,740.0,2022-03-11,218.0
160.0,116.475,233.62499999999997,2022-03-12,741.0,2022-03-12,158.0
161.5,119.325,252.8749999999999,2022-03-13,742.0,2022-03-13,157.0
172.5,125.475,252.82499999999987,2022-03-14,743.0,2022-03-14,250.0
179.0,131.275,271.8249999999999,2022-03-15,744.0,2022-03-15,282.0
183.0,148.475,299.1,2022-03-16,745.0,2022-03-16,251.0
198.5,144.475,294.7249999999999,2022-03-17,746.0,2022-03-17,226.0
212.0,153.9,291.575,2022-03-18,747.0,2022-03-18,233.0
222.0,161.475,320.2499999999999,2022-03-19,748.0,2022-03-19,169.0
231.0,179.475,362.69999999999976,2022-03-20,749.0,2022-03-20,163.0
247.0,177.9,369.54999999999984,2022-03-21,750.0,2022-03-21,305.0
266.0,196.425,374.9749999999999,2022-03-22,751.0,2022-03-22,288.0
285.0,218.85,398.525,2022-03-23,752.0,2022-03-23,283.0
299.0,233.9,433.575,2022-03-24,753.0,2022-03-24,288.0
307.0,240.475,434.7749999999999,2022-03-25,754.0,2022-03-25,227.0
319.5,250.225,446.8499999999997,2022-03-26,755.0,2022-03-26,185.0
330.0,240.325,451.15,2022-03-27,756.0,2022-03-27,224.0
323.5,266.0,461.3749999999997,2022-03-28,757.0,2022-03-28,375.0
330.0,247.0,454.625,2022-03-29,758.0,2022-03-29,331.0
328.0,253.875,457.2499999999999,2022-03-30,759.0,2022-03-30,366.0
328.0,255.0,449.7249999999999,2022-03-31,760.0,2022-03-31,338.0
329.5,255.95,460.3999999999999,2022-04-01,761.0,2022-04-01,302.0
328.0,260.375,429.625,2022-04-02,762.0,2022-04-02,201.0
332.0,268.0,429.7249999999999,2022-04-03,763.0,2022-04-03,217.0
338.0,260.9,432.1,2022-04-04,764.0,2022-04-04,360.0
335.0,278.7,416.675,2022-04-05,765.0,2022-04-05,362.0
330.5,259.55,427.4499999999998,2022-04-06,766.0,2022-04-06,368.0
333.5,268.325,436.8749999999999,2022-04-07,767.0,2022-04-07,356.0
331.0,257.475,408.15,2022-04-08,768.0,2022-04-08,335.0
332.5,264.475,407.1,2022-04-09,769.0,2022-04-09,248.0
335.5,268.9,402.7249999999999,2022-04-10,770.0,2022-04-10,235.0
331.5,277.425,389.575,2022-04-11,771.0,2022-04-11,389.0
325.0,271.9,390.1,2022-04-12,772.0,2022-04-12,360.0
325.0,280.95,382.625,2022-04-13,773.0,2022-04-13,324.0
323.0,276.425,374.525,2022-04-14,774.0,2022-04-14,317.0
319.0,272.9,373.15,2022-04-15,775.0,2022-04-15,264.0
315.0,271.95,370.2499999999999,2022-04-16,776.0,2022-04-16,228.0
310.5,271.425,354.67499999999995,2022-04-17,777.0,2022-04-17,202.0
302.5,257.0,348.525,2022-04-18,778.0,2022-04-18,242.0
299.5,254.95,334.525,2022-04-19,779.0,2022-04-19,339.0
290.0,250.375,320.0,2022-04-20,780.0,2022-04-20,326.0
281.5,238.475,330.525,2022-04-21,781.0,2022-04-21,306.0
270.0,237.475,310.525,2022-04-22,782.0,2022-04-22,290.0
262.0,227.85,294.04999999999995,2022-04-23,783.0,2022-04-23,223.0
247.0,215.425,274.0,2022-04-24,784.0,2022-04-24,167.0
234.0,193.475,266.04999999999995,2022-04-25,785.0,2022-04-25,292.0
227.5,200.425,257.525,2022-04-26,786.0,2022-04-26,255.0
212.5,176.375,239.525,2022-04-27,787.0,2022-04-27,220.0
199.0,163.95,234.575,2022-04-28,788.0,2022-04-28,229.0
189.0,156.475,222.1,2022-04-29,789.0,2022-04-29,187.0
181.0,154.475,213.14999999999995,2022-04-30,790.0,2022-04-30,161.0
174.5,143.95,204.05,2022-05-01,791.0,2022-05-01,131.0
168.5,138.95,200.0,2022-05-02,792.0,2022-05-02,240.0
163.0,127.425,194.525,2022-05-03,793.0,2022-05-03,212.0
160.5,130.475,185.525,2022-05-04,794.0,2022-05-04,181.0
156.0,125.475,186.05,2022-05-05,795.0,2022-05-05,193.0
154.0,118.375,184.575,2022-05-06,796.0,2022-05-06,158.0
148.0,119.95,177.04999999999998,2022-05-07,797.0,2022-05-07,138.0
149.0,105.475,186.0,2022-05-08,798.0,2022-05-08,116.0
141.0,95.375,169.04999999999998,2022-05-09,799.0,2022-05-09,189.0
138.5,111.325,169.09999999999997,2022-05-10,800.0,2022-05-10,196.0
137.5,91.95,161.09999999999997,2022-05-11,801.0,2022-05-11,167.0
131.5,88.85,168.0,2022-05-12,802.0,2022-05-12,177.0
130.5,94.475,158.7249999999999,2022-05-13,803.0,2022-05-13,138.0
124.0,84.6,159.14999999999995,2022-05-14,804.0,2022-05-14,113.0
119.5,80.275,151.04999999999998,2022-05-15,805.0,2022-05-15,104.0
114.0,75.375,144.67499999999995,2022-05-16,806.0,2022-05-16,124.0
110.5,72.325,139.04999999999998,2022-05-17,807.0,2022-05-17,127.0
106.0,63.9,134.52499999999998,2022-05-18,808.0,2022-05-18,133.0
99.0,61.375,125.0,2022-05-19,809.0,2022-05-19,136.0
95.0,60.0,122.09999999999997,2022-05-20,810.0,2022-05-20,102.0
88.5,53.425,115.04999999999998,2022-05-21,811.0,2022-05-21,76.0
86.0,52.475,114.19999999999992,2022-05-22,812.0,2022-05-22,68.0
